vhigh,low,3,more,big,med,acc,0.23146067415730337
vhigh,low,5more,4,big,med,acc,0.23146067415730337
high,low,2,more,big,high,acc,0.23146067415730337
high,low,5more,more,big,med,acc,0.23146067415730337
high,low,4,4,big,high,acc,0.2303370786516854
med,low,4,more,big,high,vgood,0.2303370786516854
vhigh,med,2,more,med,high,acc,0.22629213483146068
vhigh,med,5more,more,med,med,acc,0.22629213483146068
vhigh,med,4,4,med,high,acc,0.2251685393258427
high,med,4,more,med,high,acc,0.2251685393258427
vhigh,vhigh,2,more,big,med,unacc,0.2247191011235955
vhigh,vhigh,5more,2,big,high,unacc,0.2247191011235955
vhigh,vhigh,5more,more,big,low,unacc,0.2247191011235955
low,vhigh,5more,more,big,high,acc,0.2247191011235955
vhigh,vhigh,4,4,big,med,unacc,0.22359550561797753
high,vhigh,4,more,big,med,unacc,0.22359550561797753
high,vhigh,3,4,big,high,unacc,0.22247191011235953
med,vhigh,3,more,big,high,acc,0.22247191011235953
med,vhigh,5more,4,big,high,acc,0.22247191011235953
vhigh,high,4,more,small,high,unacc,0.2204494382022472
vhigh,med,2,4,big,high,acc,0.21617977528089885
vhigh,med,3,more,big,med,acc,0.21617977528089885
vhigh,med,5more,4,big,med,acc,0.21617977528089885
high,med,2,more,big,high,acc,0.21617977528089885
high,med,5more,more,big,med,acc,0.21617977528089885
high,med,4,4,big,high,acc,0.2150561797752809
med,med,4,more,big,high,vgood,0.2150561797752809
vhigh,low,5more,more,small,high,acc,0.21348314606741572
vhigh,high,2,more,med,high,unacc,0.21146067415730338
vhigh,high,5more,more,med,med,unacc,0.21146067415730338
vhigh,high,4,4,med,high,unacc,0.2103370786516854
high,high,4,more,med,high,acc,0.2103370786516854
vhigh,vhigh,4,more,small,high,unacc,0.20561797752808988
vhigh,low,3,more,med,high,acc,0.20337078651685392
vhigh,low,5more,4,med,high,acc,0.20337078651685392
high,low,5more,more,med,high,acc,0.20337078651685392
vhigh,high,2,4,big,high,unacc,0.2013483146067416
vhigh,high,3,more,big,med,unacc,0.20134831460674157
vhigh,high,5more,4,big,med,unacc,0.20134831460674157
high,high,2,more,big,high,acc,0.20134831460674157
high,high,5more,more,big,med,acc,0.20134831460674157
high,high,4,4,big,high,acc,0.20022471910112358
med,high,4,more,big,high,acc,0.20022471910112358
vhigh,med,5more,more,small,high,acc,0.19820224719101123
vhigh,vhigh,2,more,med,high,unacc,0.19662921348314605
vhigh,vhigh,5more,more,med,med,unacc,0.19662921348314605
vhigh,vhigh,4,4,med,high,unacc,0.19550561797752808
high,vhigh,4,more,med,high,unacc,0.19550561797752808
vhigh,low,4,more,big,med,acc,0.1943820224719101
vhigh,low,3,4,big,high,acc,0.19325842696629214
high,low,3,more,big,high,acc,0.19325842696629214
high,low,5more,4,big,high,acc,0.19325842696629214
med,low,5more,more,big,high,vgood,0.19325842696629214
vhigh,med,3,more,med,high,acc,0.18808988764044943
vhigh,med,5more,4,med,high,acc,0.18808988764044943
high,med,5more,more,med,high,acc,0.18808988764044943
vhigh,vhigh,2,4,big,high,unacc,0.18651685393258427
vhigh,vhigh,3,more,big,med,unacc,0.18651685393258427
vhigh,vhigh,5more,4,big,med,unacc,0.18651685393258427
high,vhigh,2,more,big,high,unacc,0.18651685393258427
high,vhigh,5more,more,big,med,unacc,0.18651685393258427
med,vhigh,4,more,big,high,acc,0.1853932584269663
high,vhigh,4,4,big,high,unacc,0.18539325842696627
vhigh,high,5more,more,small,high,unacc,0.18337078651685393
vhigh,med,4,more,big,med,acc,0.17910112359550562
vhigh,med,3,4,big,high,acc,0.17797752808988765
high,med,3,more,big,high,acc,0.17797752808988765
high,med,5more,4,big,high,acc,0.17797752808988765
med,med,5more,more,big,high,vgood,0.17797752808988765
vhigh,high,3,more,med,high,unacc,0.17325842696629212
vhigh,high,5more,4,med,high,unacc,0.17325842696629212
high,high,5more,more,med,high,acc,0.17325842696629212
vhigh,vhigh,5more,more,small,high,unacc,0.16853932584269662
vhigh,low,4,more,med,high,acc,0.16629213483146066
vhigh,high,4,more,big,med,unacc,0.16426966292134831
vhigh,high,3,4,big,high,unacc,0.16314606741573032
high,high,3,more,big,high,acc,0.16314606741573032
high,high,5more,4,big,high,acc,0.16314606741573032
med,high,5more,more,big,high,acc,0.16314606741573032
vhigh,vhigh,3,more,med,high,unacc,0.15842696629213485
vhigh,vhigh,5more,4,med,high,unacc,0.15842696629213485
high,vhigh,5more,more,med,high,unacc,0.15842696629213485
vhigh,low,2,more,big,high,acc,0.15730337078651685
vhigh,low,5more,more,big,med,acc,0.15730337078651685
vhigh,low,4,4,big,high,acc,0.15617977528089888
high,low,4,more,big,high,acc,0.15617977528089888
vhigh,med,4,more,med,high,acc,0.1510112359550562
vhigh,vhigh,4,more,big,med,unacc,0.149438202247191
vhigh,vhigh,3,4,big,high,unacc,0.14831460674157304
high,vhigh,3,more,big,high,unacc,0.14831460674157304
high,vhigh,5more,4,big,high,unacc,0.14831460674157304
med,vhigh,5more,more,big,high,acc,0.14831460674157304
vhigh,med,2,more,big,high,acc,0.14202247191011236
vhigh,med,5more,more,big,med,acc,0.14202247191011236
vhigh,med,4,4,big,high,acc,0.1408988764044944
high,med,4,more,big,high,acc,0.1408988764044944
vhigh,high,4,more,med,high,unacc,0.13617977528089886
vhigh,low,5more,more,med,high,acc,0.1292134831460674
vhigh,high,2,more,big,high,unacc,0.12719101123595505
vhigh,high,5more,more,big,med,unacc,0.12719101123595505
vhigh,high,4,4,big,high,unacc,0.12606741573033708
high,high,4,more,big,high,acc,0.12606741573033708
vhigh,vhigh,4,more,med,high,unacc,0.12134831460674157
vhigh,low,3,more,big,high,acc,0.11910112359550562
vhigh,low,5more,4,big,high,acc,0.11910112359550562
high,low,5more,more,big,high,acc,0.11910112359550562
vhigh,med,5more,more,med,high,acc,0.11393258426966292
vhigh,vhigh,2,more,big,high,unacc,0.11235955056179775
vhigh,vhigh,5more,more,big,med,unacc,0.11235955056179775
vhigh,vhigh,4,4,big,high,unacc,0.11123595505617977
high,vhigh,4,more,big,high,unacc,0.11123595505617977
vhigh,med,3,more,big,high,acc,0.10382022471910113
vhigh,med,5more,4,big,high,acc,0.10382022471910113
high,med,5more,more,big,high,acc,0.10382022471910113
vhigh,high,5more,more,med,high,unacc,0.09910112359550562
vhigh,high,3,more,big,high,unacc,0.08898876404494382
vhigh,high,5more,4,big,high,unacc,0.08898876404494382
high,high,5more,more,big,high,acc,0.08898876404494382
vhigh,vhigh,5more,more,med,high,unacc,0.08426966292134831
vhigh,low,4,more,big,high,acc,0.08202247191011236
vhigh,vhigh,3,more,big,high,unacc,0.07415730337078652
vhigh,vhigh,5more,4,big,high,unacc,0.07415730337078652
high,vhigh,5more,more,big,high,unacc,0.07415730337078652
vhigh,med,4,more,big,high,acc,0.06674157303370787
vhigh,high,4,more,big,high,unacc,0.051910112359550564
vhigh,low,5more,more,big,high,acc,0.0449438202247191
vhigh,vhigh,4,more,big,high,unacc,0.03707865168539326
vhigh,med,5more,more,big,high,acc,0.029662921348314608
vhigh,high,5more,more,big,high,unacc,0.014831460674157304
vhigh,vhigh,5more,more,big,high,unacc,0.0
